"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        1582,      -5.719099231,      -3.353214291,      -3.583607421,     -0.2851838406,      -5.877470929
          0,           0,        1583,      -5.710642266,      -3.355949431,      -3.578802574,     -0.2781854505,      -5.877678893
          0,           0,        1584,      -5.702138933,      -3.358595556,      -3.574281809,     -0.2711298085,       -5.87788558
          0,           0,        1585,      -5.693645484,      -3.361152788,      -3.570044199,      -0.264063367,      -5.878091387
          0,           0,        1586,      -5.685210383,      -3.363621593,      -3.566088465,     -0.2570270396,      -5.878296724
          0,           0,        1587,      -5.676875029,      -3.366002763,      -3.562413057,     -0.2500566189,       -5.87850202
          0,           0,        1588,      -5.668674462,      -3.368297422,      -3.559016204,     -0.2431831848,      -5.878707716
          0,           0,        1589,      -5.660638086,      -3.370507005,      -3.555895975,     -0.2364335357,      -5.878914274
          0,           0,        1590,      -5.652790345,      -3.372633266,      -3.553050316,     -0.2298306206,      -5.879122169
          0,           0,        1591,      -5.645151366,      -3.374678266,      -3.550477105,     -0.2233939547,      -5.879331894
          0,           0,        1592,      -5.637737541,      -3.376644344,      -3.548174202,     -0.2171400103,      -5.879543958
          0,           0,        1593,       -5.63056205,      -3.378534123,      -3.546139482,     -0.2110825805,      -5.879758887
          0,           0,        1594,      -5.623635331,      -3.380350502,      -3.544370861,     -0.2052331165,      -5.879977223
          0,           0,        1595,        -5.6169655,      -3.382096617,      -3.542866323,     -0.1996010369,      -5.880199524
          0,           0,        1596,      -5.610558708,      -3.383775842,      -3.541623929,     -0.1941940058,      -5.880426366
          0,           0,        1597,      -5.604419466,      -3.385391767,      -3.540641811,      -0.189018182,      -5.880658338
          0,           0,        1598,      -5.598550892,      -3.386948124,      -3.539918291,     -0.1840784098,      -5.880896045
          0,           0,        1599,      -5.592954964,      -3.388448808,      -3.539451821,     -0.1793784383,      -5.881140109
          0,           0,        1600,      -5.587632689,      -3.389897918,      -3.539240955,     -0.1749210558,      -5.881391163
          0,           0,        1601,      -5.582584299,      -3.391299688,      -3.539284337,     -0.1707082549,      -5.881649859
          0,           0,        1602,      -5.577809399,      -3.392658394,      -3.539580743,     -0.1667413714,      -5.881916858
          0,           0,        1603,      -5.573307099,      -3.393978364,      -3.540129107,     -0.1630211921,      -5.882192836
          0,           0,        1604,      -5.569076114,      -3.395263983,      -3.540928538,     -0.1595480534,       -5.88247848
          0,           0,        1605,      -5.565114851,      -3.396519666,      -3.541978316,      -0.156321921,      -5.882774491
          0,           0,        1606,      -5.561421477,      -3.397749857,      -3.543277883,     -0.1533424541,      -5.883081579
          0,           0,        1607,      -5.557993979,      -3.398958976,      -3.544826846,     -0.1506090655,      -5.883400465
          0,           0,        1608,      -5.554830224,      -3.400151411,      -3.546624966,     -0.1481209798,      -5.883731881
          0,           0,        1609,         -5.551928,      -3.401331487,      -3.548672154,     -0.1458772825,      -5.884076565
          0,           0,        1610,      -5.549285064,      -3.402503475,      -3.550968465,     -0.1438769611,      -5.884435266
          0,           0,        1611,      -5.546899165,      -3.403671556,      -3.553514108,     -0.1421189362,       -5.88480874
          0,           0,        1612,      -5.544768072,      -3.404839826,      -3.556309449,     -0.1406020897,      -5.885197748
          0,           0,        1613,      -5.542889594,      -3.406012267,      -3.559355008,     -0.1393252884,      -5.885603058
          0,           0,        1614,      -5.541261601,      -3.407192725,      -3.562651483,     -0.1382874066,      -5.886025443
          0,           0,        1615,      -5.539882034,      -3.408384933,      -3.566199724,     -0.1374873436,      -5.886465679
          0,           0,        1616,      -5.538748925,      -3.409592476,      -3.570000742,     -0.1369240398,      -5.886924548
          0,           0,        1617,      -5.537860399,       -3.41081879,      -3.574055699,     -0.1365964889,      -5.887402831
          0,           0,        1618,      -5.537214686,      -3.412067159,      -3.578365908,     -0.1365037475,      -5.887901315
          0,           0,        1619,      -5.536812654,      -3.413340692,      -3.582936516,     -0.1366480784,      -5.888420784
          0,           0,        1620,      -5.536652898,      -3.414642369,      -3.587770122,      -0.137028693,      -5.888962023
          0,           0,        1621,      -5.536727527,       -3.41597463,      -3.592858815,     -0.1376366611,      -5.889525816
          0,           0,        1622,      -5.537036406,      -3.417338847,      -3.598205992,       -0.13847335,       -5.89011295
          0,           0,        1623,      -5.537579184,      -3.418738085,      -3.603815442,     -0.1395394214,      -5.890724205
          0,           0,        1624,      -5.538355735,       -3.42017532,      -3.609690213,     -0.1408355815,      -5.891360363
          0,           0,        1625,      -5.539365929,      -3.421652634,      -3.615832892,     -0.1423623763,      -5.892022198
          0,           0,        1626,      -5.540609416,      -3.423171806,      -3.622245948,     -0.1441200295,      -5.892710483
          0,           0,        1627,      -5.542085735,      -3.424734831,      -3.628931823,     -0.1461086703,      -5.893425985
          0,           0,        1628,      -5.543794452,      -3.426343837,      -3.635892957,     -0.1483284905,      -5.894169467
          0,           0,        1629,      -5.545735172,      -3.428000713,      -3.643131777,     -0.1507796867,      -5.894941683
          0,           0,        1630,       -5.54790751,      -3.429706953,      -3.650650692,     -0.1534623725,      -5.895743385
          0,           0,        1631,      -5.550311114,      -3.431463683,      -3.658452064,     -0.1563765997,      -5.896575313
          0,           0,        1632,      -5.552945709,      -3.433271784,      -3.666538083,     -0.1595224605,      -5.897438204
          0,           0,        1633,      -5.555811144,      -3.435131974,      -3.674910626,     -0.1629001794,      -5.898332784
          0,           0,        1634,      -5.558907405,      -3.437044829,      -3.683571141,     -0.1665101522,       -5.89925977
          0,           0,        1635,      -5.562234612,      -3.439010782,      -3.692520544,     -0.1703529369,       -5.90021987
          0,           0,        1636,      -5.565793003,      -3.441030109,      -3.701759181,     -0.1744292182,      -5.901213782
          0,           0,        1637,      -5.569582914,      -3.443102914,      -3.711286753,     -0.1787397665,      -5.902242193
          0,           0,        1638,      -5.573604759,      -3.445229137,      -3.721102218,     -0.1832854011,       -5.90330578
          0,           0,        1639,      -5.577859013,      -3.447408539,      -3.731203623,     -0.1880669626,       -5.90440521
          0,           0,        1640,      -5.582346195,      -3.449640695,      -3.741587866,     -0.1930852942,      -5.905541136
          0,           0,        1641,      -5.587066855,      -3.451924992,       -3.75225042,     -0.1983412261,      -5.906714201
          0,           0,        1642,       -5.59202156,      -3.454260595,       -3.76318502,     -0.2038355623,      -5.907925036
          0,           0,        1643,      -5.597210879,      -3.456646427,      -3.774383317,     -0.2095690658,      -5.909174259
