"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         981,      -10.19666992,      -8.258587524,      -9.055482183,       -8.67029732,      -4.509804935
          0,           0,         982,      -10.05929487,      -8.258162133,      -9.095089777,      -8.686606431,      -4.603374309
          0,           0,         983,      -10.04121167,      -8.265849264,      -9.068485236,      -8.705319632,      -4.753255092
          0,           0,         984,      -10.11723274,      -8.288496416,      -9.020440605,      -8.744722868,      -4.569514059
          0,           0,         985,      -10.18078203,       -8.30668667,      -9.069626346,      -8.752775171,       -4.45193988
          0,           0,         986,      -10.23686696,      -8.323678949,      -9.075894064,      -8.765011469,      -4.448043486
          0,           0,         987,      -10.34008838,      -8.339870648,      -9.119402164,       -8.76051454,      -4.228770721
          0,           0,         988,      -10.21655305,      -8.346129948,      -9.092996717,      -8.774814601,      -4.093220635
          0,           0,         989,      -10.30161978,      -8.364652828,      -9.170744202,       -8.78579654,      -4.144058781
          0,           0,         990,      -10.32707306,      -8.377873653,      -9.187194504,      -8.792882807,      -4.410963427
          0,           0,         991,      -10.36466664,       -8.39330835,      -9.225377783,      -8.807953601,      -4.427507412
          0,           0,         992,      -10.32383904,      -8.401091734,      -9.257179292,      -8.815502504,      -4.552418883
          0,           0,         993,      -10.16114045,      -8.397142678,      -9.251495118,      -8.830734528,      -4.616798082
          0,           0,         994,      -10.14726111,      -8.406736153,      -9.243116946,      -8.845669595,      -4.535070131
          0,           0,         995,      -10.19011957,       -8.42265118,      -9.243716404,      -8.854573654,      -4.980098392
          0,           0,         996,      -10.26270702,       -8.44462102,      -9.227361594,      -8.877309479,      -4.493479628
          0,           0,         997,      -10.43846032,       -8.47031142,      -9.286786196,      -8.865367276,      -4.712125843
          0,           0,         998,       -10.3924308,       -8.47821216,      -9.241596467,      -8.878511125,      -4.376226639
          0,           0,         999,      -10.44039312,      -8.493822718,      -9.304044436,      -8.891218901,      -4.287904746
          0,           0,        1000,       -10.5102465,      -8.508486855,      -9.257539039,      -8.899579336,      -4.607624401
          0,           0,        1001,      -10.52893507,      -8.520971825,      -9.254552101,      -8.910252233,      -4.624560475
          0,           0,        1002,      -10.56749331,      -8.534095707,      -9.263755202,      -8.927745002,      -4.611242554
          0,           0,        1003,      -10.52253896,       -8.54573923,      -9.275403156,      -8.950483542,      -4.585772004
          0,           0,        1004,      -10.57628436,      -8.559362104,      -9.287027532,      -8.972082136,      -4.461225981
          0,           0,        1005,      -10.62806022,      -8.572453715,      -9.360098596,      -8.983590483,       -5.01997188
          0,           0,        1006,      -10.61955539,      -8.586132348,      -9.360824393,      -8.999744531,      -4.708624514
          0,           0,        1007,      -10.59681207,      -8.599060658,      -9.365274078,      -9.014124385,      -4.624667699
          0,           0,        1008,      -10.64817393,      -8.614550886,      -9.415575816,      -9.024380968,      -5.126885846
          0,           0,        1009,      -10.60528591,      -8.628165978,      -9.402409961,      -9.028550396,      -4.436057242
          0,           0,        1010,      -10.58386211,      -8.639306836,      -9.378325938,      -9.037711629,      -4.406394308
          0,           0,        1011,      -10.65355625,      -8.652648426,      -9.415606631,      -9.050310275,      -4.930155057
          0,           0,        1012,      -10.60601468,      -8.664634572,      -9.417288634,      -9.066742024,      -4.624666789
          0,           0,        1013,      -10.70072869,      -8.679331964,      -9.435709763,      -9.087028465,       -4.83650351
          0,           0,        1014,      -10.67593017,      -8.692763753,      -9.449085592,      -9.095972292,      -4.649092292
          0,           0,        1015,      -10.67640674,      -8.705415918,      -9.479739385,      -9.114187598,      -4.518642007
          0,           0,        1016,      -10.68773153,       -8.71785847,       -9.51063081,      -9.134912388,      -4.900687904
          0,           0,        1017,      -10.71344361,      -8.734359808,      -9.551155627,       -9.14687604,      -4.882545775
          0,           0,        1018,      -10.73166485,      -8.747482071,      -9.570751847,      -9.157638162,      -4.802492758
          0,           0,        1019,      -10.72729845,      -8.760053472,      -9.569441598,      -9.162427683,      -5.082721487
          0,           0,        1020,      -10.59801784,      -8.763643536,      -9.578291229,      -9.161260746,      -4.826981352
          0,           0,        1021,      -10.57291387,       -8.77125334,      -9.533535546,      -9.179430199,      -5.167230021
          0,           0,        1022,      -10.70477196,       -8.79877352,      -9.586283199,      -9.204509151,       -4.70797309
          0,           0,        1023,      -10.72869295,      -8.812508259,      -9.586458629,      -9.220386742,       -4.72216723
          0,           0,        1024,       -10.7676471,      -8.825952252,      -9.607116086,      -9.233329012,       -5.53985214
          0,           0,        1025,      -10.74992017,      -8.840941617,      -9.628871143,      -9.255056778,      -4.865335846
          0,           0,        1026,      -10.78084974,      -8.855295378,      -9.649529969,      -9.270482023,      -5.103917635
          0,           0,        1027,      -10.78351199,      -8.868781248,      -9.696174811,      -9.285959905,      -5.156452092
          0,           0,        1028,      -10.70780899,      -8.878970419,      -9.707013685,      -9.297260541,      -4.811039587
          0,           0,        1029,      -10.66827537,      -8.886000844,      -9.707846291,      -9.307866944,      -5.016165987
          0,           0,        1030,      -10.72971172,      -8.907184261,      -9.700004793,      -9.309804857,      -4.715280558
          0,           0,        1031,      -10.75518001,      -8.920796538,      -9.773216754,      -9.316683001,      -4.727834147
          0,           0,        1032,      -10.77257169,      -8.933430348,      -9.756224038,      -9.327426159,      -5.320216006
          0,           0,        1033,      -10.78409444,      -8.948915274,      -9.766479123,      -9.342315206,      -4.713171028
          0,           0,        1034,      -10.79803649,       -8.96172142,      -9.775648191,      -9.365838188,      -4.989792393
          0,           0,        1035,      -10.78197784,      -8.975204271,      -9.787978284,      -9.385964254,      -4.978416795
